"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 07 18:18:33 GMT 2024","Sun Apr 07 18:18:38 GMT 2024","5175","tests.frontend","test_e2e_project","","","","test_create_project_with_empty_id[firefox]",""
"passed","Sun Apr 07 18:12:57 GMT 2024","Sun Apr 07 18:12:57 GMT 2024","7","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта с пустым телом","Тест проверяет невозможность создания проекта c пустым телом"
"passed","Sun Apr 07 18:13:18 GMT 2024","Sun Apr 07 18:13:43 GMT 2024","24987","tests.frontend","test_e2e_build","","","","Проверка создания билда UI","Тест проверяет создание нового билда через UI"
"passed","Sun Apr 07 18:17:07 GMT 2024","Sun Apr 07 18:17:15 GMT 2024","7825","tests.frontend","test_e2e_project","","","","Проверка удаления проекта UI","Тест проверяет удаление проекта через UI"
"passed","Sun Apr 07 18:12:42 GMT 2024","Sun Apr 07 18:12:42 GMT 2024","23","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
"passed","Sun Apr 07 18:14:44 GMT 2024","Sun Apr 07 18:14:51 GMT 2024","7149","tests.frontend","test_e2e_build","","","","Проверка удаления билда UI","Тест проверяет удаление билда через UI"
"passed","Sun Apr 07 18:14:18 GMT 2024","Sun Apr 07 18:14:37 GMT 2024","18556","tests.frontend","test_e2e_build","","","","Проверка удаления билда UI","Тест проверяет удаление билда через UI"
"passed","Sun Apr 07 18:17:59 GMT 2024","Sun Apr 07 18:18:04 GMT 2024","5097","tests.frontend","test_e2e_project","","","","test_create_project_with_empty_name[firefox]",""
"passed","Sun Apr 07 18:12:52 GMT 2024","Sun Apr 07 18:12:52 GMT 2024","22","tests.backend","test_project","TestProjectCreate","","","Проверка создания проекта","Тест проверяет создание нового проекта"
"passed","Sun Apr 07 18:12:32 GMT 2024","Sun Apr 07 18:12:32 GMT 2024","56","tests.backend","test_build","TestBuild","","","Проверка удаления билда","Тест проверяет удаление билда"
"passed","Sun Apr 07 18:12:26 GMT 2024","Sun Apr 07 18:12:26 GMT 2024","83","tests.backend","test_build","TestBuild","","","Проверка удаления билда","Тест проверяет удаление билда"
"passed","Sun Apr 07 18:12:21 GMT 2024","Sun Apr 07 18:12:21 GMT 2024","28","tests.backend","test_build","TestBuild","","","Проверка невозможности создания одинаковых билдов","Тест проверяет невозможность создания одинаковых билдов"
"passed","Sun Apr 07 18:16:05 GMT 2024","Sun Apr 07 18:16:11 GMT 2024","6348","tests.frontend","test_e2e_build","","","","test_create_build_with_empty_id[firefox]",""
"passed","Sun Apr 07 18:19:08 GMT 2024","Sun Apr 07 18:19:13 GMT 2024","5193","tests.frontend","test_e2e_project","","","","test_create_project_with_nonlatin_id[firefox]",""
"passed","Sun Apr 07 18:12:06 GMT 2024","Sun Apr 07 18:12:06 GMT 2024","16","tests.backend","test_build","TestBuild","","","Проверка невозможность создания билда с пустым телом","Тест проверяет невозможность создания билда c пустым телом"
"passed","Sun Apr 07 18:16:58 GMT 2024","Sun Apr 07 18:17:02 GMT 2024","3478","tests.frontend","test_e2e_project","","","","Проверка создания проекта UI","Тест проверяет создание нового проекта через UI"
"passed","Sun Apr 07 18:12:11 GMT 2024","Sun Apr 07 18:12:11 GMT 2024","43","tests.backend","test_build","TestBuild","","","Проверка невозможности создания одинаковых билдов","Тест проверяет невозможность создания одинаковых билдов"
"passed","Sun Apr 07 18:17:23 GMT 2024","Sun Apr 07 18:17:29 GMT 2024","5574","tests.frontend","test_e2e_project","","","","Проверка удаления проекта UI","Тест проверяет удаление проекта через UI"
"passed","Sun Apr 07 18:12:01 GMT 2024","Sun Apr 07 18:12:01 GMT 2024","52","tests.backend","test_build","TestBuild","","","Проверка создания билда","Тест проверяет создание нового билда"
"passed","Sun Apr 07 18:13:02 GMT 2024","Sun Apr 07 18:13:02 GMT 2024","50","tests.backend","test_project","TestProjectCreate","","","Проверка невозможность создания проекта c занятым именем","Тест проверяет невозможность создания проекта c уже занятым именем"
"passed","Sun Apr 07 18:11:50 GMT 2024","Sun Apr 07 18:11:51 GMT 2024","551","tests.backend","test_build","TestBuild","","","Проверка создания билда","Тест проверяет создание нового билда"
"passed","Sun Apr 07 18:19:52 GMT 2024","Sun Apr 07 18:19:54 GMT 2024","2397","tests.frontend","test_header","","","","Проверка футера",""
